,iso,coords,id
1873,IND,"[30.54683250798132, 75.86407871181933]",8f3d1691159650a
1874,IND,"[22.376757539680263, 73.21973431795067]",8f42ca84e30a374
1875,IDN,"[-5.073086087179336, 105.33700237525255]",8f8cad0186c405b
1876,PHL,"[14.383460222519327, 120.94982419909891]",8f694ec9e9036f0
1877,IDN,"[0.82383190467901, 99.53253757095888]",8f652d6ec86ed96
1878,NGA,"[6.521331590921889, 3.278256842686978]",8f58826eacddb5c
1879,CHN,"[27.931203024534952, 116.37973482319025]",8f41814a0034ba5
1880,KHM,"[10.973150260323228, 104.68932165937792]",8f65843081a2291
1881,VNM,"[10.692084570589978, 106.93565123028343]",8f65b572e461892
1882,IND,"[27.026333393220224, 74.76304246588883]",8f3db5b246698b1
1883,ALB,"[41.2690947399105, 19.83544882625199]",8f1ed4002605329
1884,NGA,"[6.529851638109835, 3.318014714566506]",8f589c9b69a26ee
1885,CHN,"[19.514844854383195, 109.60913754679117]",8f417060592818b
1886,CHN,"[21.70632502243699, 111.19896700908548]",8f41082996867ae
1887,IDN,"[-7.218690109530209, 112.76612827566578]",8f8d80832cb5b72
1888,HTI,"[18.66109221521088, -72.29610974252496]",8f6725c262596a5
1889,IND,"[12.828813691544282, 77.63883179741437]",8f618926100601b
1890,IDN,"[-6.145890779254918, 106.70992561183286]",8f8c1068ca0c626
1891,IDN,"[-6.144660178298025, 106.75343611703666]",8f8c1068508e453
1892,TUR,"[37.77834100288466, 38.20453740830579]",8f2da9992c35095
1893,IND,"[15.236633876550073, 78.32046682184598]",8f60a42a450e648
1894,ALB,"[40.47184348210976, 19.46567242878373]",8f1ed6a8c829a1b
1895,IND,"[22.28527175260758, 73.21789196646989]",8f42cabb68b6608
1896,KHM,"[11.591273461848486, 103.0114959294773]",8f6581070793320
1897,THA,"[13.665326504685424, 100.79737706088581]",8f64a4950388884
1898,PHL,"[10.708616878337638, 122.52366620955199]",8f6875202ca4a8a
1899,MYS,"[5.007737416410809, 100.65400872557726]",8f65032f46b34d2
1900,IND,"[27.458080807873614, 95.35921699864811]",8f3c5a8b19b170d
1901,VNM,"[10.401247844016439, 104.4940378812001]",8f65a36e655c39e
1902,THA,"[13.268568250171468, 99.93614876329875]",8f658b2b342b556
1903,IND,"[26.900140181303165, 75.79131210974772]",8f3da218e6492f4
1904,IND,"[26.79501931757328, 75.81169084698979]",8f3da20b20016c8
1905,CHN,"[32.92586147331463, 107.63761658671704]",8f408d363d4c300
1906,THA,"[10.545874441586449, 99.11186927859482]",8f6433d91cf5693
1907,IND,"[23.80173744516898, 86.6722510592565]",8f3ca956416c981
1908,PHL,"[14.058813494282665, 121.37494498292389]",8f694e79215b11b
1909,IND,"[28.67499067245453, 77.13314799358314]",8f3da18d9c59d06
1910,VNM,"[20.708203371365034, 106.70709617127868]",8f41423aaa32171
1911,NGA,"[6.510071966782595, 3.32315728757278]",8f58826cda73b31
1912,CHN,"[24.705420550446195, 118.18912763562204]",8f41a085d2c5a20
1913,KHM,"[11.210440901498579, 104.68342117608213]",8f65842a32a5706
1914,IND,"[23.560210266525043, 72.75961159385812]",8f42cc389cdc893
1915,THA,"[14.882366024859786, 101.91926534492495]",8f65994ee068768
1916,IND,"[21.141554090028684, 79.15243988501742]",8f6096125c4ccaa
1917,IND,"[12.854356691063863, 77.73817638060272]",8f618922db4d8c4
1918,IND,"[20.68547349780287, 81.55849054618955]",8f3cb382213355b
1919,CHN,"[21.71325526501996, 100.73693476879896]",8f64924559189a8
1920,THA,"[15.705722238573815, 102.80596614006403]",8f659a3442d2934
1921,MMR,"[19.62963740824036, 96.03858787499296]",8f649d2ce0dd381
1922,CHN,"[34.45652964418631, 108.71850083043014]",8f408ab022427b3
1923,IND,"[22.715322027260378, 70.71160353444354]",8f42c02043590ec
1924,CHN,"[30.751017686810265, 107.22959512015454]",8f40f4b0182446b
1925,CHN,"[26.364666923312893, 114.55410863621648]",8f41ab171923c8b
1926,IDN,"[-8.01254991958037, 111.83018285969382]",8f8d85372226302
1927,THA,"[14.05817526671978, 100.57802783528511]",8f64a415134548c
1928,THA,"[14.742143260818594, 104.22234492197605]",8f659e8d1d8548e
1929,BRA,"[-4.024357184795342, -38.89436460879345]",8f8010033896a73
1930,MYS,"[5.385748258749762, 101.13581418190131]",8f651cb6cb30583
1931,NGA,"[6.95530481592401, 3.519595222342328]",8f588234a8ea8f6
1932,IND,"[11.331723172358839, 77.74376884783541]",8f6032b55b64d1b
1933,IND,"[14.36925666004476, 78.21397014558327]",8f618b62e440ced
1934,DZA,"[34.97333377147631, -2.014193968295113]",8f38226153309a8
1935,IDN,"[-6.358778410696325, 106.9470287429556]",8f8c1046a7b4233
1936,LKA,"[9.481498051827534, 80.40188866735315]",8f61ad1534d5768
1937,IDN,"[-6.126306126423913, 106.60354950542988]",8f8c106dc51b29d
1938,MYS,"[4.786596035763765, 103.22539606257506]",8f65064c46692d5
1939,IND,"[12.800941114741779, 79.93201450940431]",8f618c70d5a09b6
1940,IND,"[27.04183227783937, 75.79889282415816]",8f3da211da26d2b
1941,CHN,"[22.568945307149715, 110.01503711268397]",8f415648075d071
1942,TUR,"[36.32967752600166, 33.899854159681944]",8f2da5c710ecca1
1943,IDN,"[-6.800080975967203, 107.34749947340713]",8f8c10d2baae880
1944,IDN,"[-6.174056627850109, 106.9324070316088]",8f8c10796531c8c
1945,IND,"[10.281130205946964, 78.54232882693523]",8f603444992dcd9
1946,VNM,"[9.801647958061313, 105.64083754055521]",8f65a2a222e6a6c
1947,PHL,"[13.455170018541837, 123.39439337464951]",8f694b68c294b2b
1948,CHN,"[22.546858948566317, 103.91911702116154]",8f41596e4ab46d2
1949,BRA,"[-8.055695057315088, -49.971207556516184]",8f8141cf1db1a61
1950,THA,"[13.800655082272336, 99.93898048411646]",8f64a5c20cda61d
1951,IND,"[29.143419559114808, 77.6197176267681]",8f3d12613070d82
1952,BRA,"[-14.714308974070564, -39.6423405750068]",8f8132b704aea1c
1953,IND,"[18.89129204862876, 72.93548127368939]",8f608b1a5849a2a
1954,BRA,"[-3.408236371466285, -39.16789232772078]",8f80102da4aeb55
1955,VEN,"[10.959137054099571, -63.82563483916747]",8f5f4b2a050d1a1
1956,MMR,"[17.662478829611892, 95.45154178977239]",8f648883615b30a
1957,IND,"[22.66361320041399, 87.72401223595509]",8f3cf64da342005
1958,CHN,"[23.96603566073905, 117.68263113252193]",8f41a5a86292272
1959,IND,"[13.164371358651337, 76.64455017658769]",8f6010d4b302c83
1960,CHN,"[22.993835988418052, 113.40017883449428]",8f411d4adcb645c
1961,VNM,"[9.29673273715828, 105.96921209224188]",8f65a0530a05726
1962,IDN,"[-7.395113077062746, 109.89516907624633]",8f8d8c2cd3158a3
1963,IND,"[28.62905969559702, 77.353034284552]",8f3da1a9050ccf5
1964,IDN,"[-6.149581678912916, 106.51016121798524]",8f8c1399645921a
1965,IND,"[15.530509517776604, 73.78196354758164]",8f60a90c8012a05
1966,IND,"[12.94317282435956, 77.77810805695312]",8f61892000d48d8
1967,IDN,"[-6.110693805462869, 106.58189301294622]",8f8c106d87a5b19
1968,DOM,"[18.508019589611493, -70.82786375963909]",8f4cd6ad6d1d530
1969,IND,"[28.33081087228849, 76.30363251677247]",8f3da0a1b625302
1970,DZA,"[37.030341916823694, 7.271579715896595]",8f3862a31bac214
1971,IND,"[11.456319258448133, 77.4454874931759]",8f6033da992cad8
1972,CHN,"[24.742361293738046, 97.95144882345996]",8f404c32dd164db
1973,IND,"[23.264933458321746, 77.55949574034699]",8f3d917963552ca
1974,IDN,"[-1.143773722021869, 103.3879290934707]",8f8c8bb4070138a
1975,VEN,"[10.125241277555444, -70.0481141763383]",8f675e8902062c9
1976,CHN,"[18.36776030134946, 108.99798962719734]",8f41752994c9c12
1977,CHN,"[24.833577750378517, 118.63135729167553]",8f41a0d73185d6d
1978,IND,"[16.476401743216957, 79.91910006210036]",8f619b143c1c38b
1979,MYS,"[4.763458557527109, 103.35119021671863]",8f65064acae1351
1980,IDN,"[-6.243429856341459, 106.95371401173067]",8f8c104e92e2cc9
1981,VNM,"[10.556954138765915, 104.96845885795358]",8f6584b3170c030
1982,PHL,"[10.495070526914477, 123.00762949512966]",8f68624d66ce20a
1983,IDN,"[-6.40570187361792, 105.87941163888156]",8f8c13b7535e88e
1984,CHN,"[22.140277478157124, 107.03249846890213]",8f41516ed86a366
1985,CHN,"[24.70431404929966, 118.4583743821089]",8f41a0989c4c8e2
1986,THA,"[14.1158662169352, 100.44236647274451]",8f64a4045393a1b
1987,IND,"[19.175385775735684, 73.03852794660779]",8f608b50ea43a34
1988,IND,"[20.062762910746827, 74.50680740597639]",8f609d60b84962b
1989,PHL,"[14.777051599538986, 121.15703403106977]",8f694e8b005428b
1990,DZA,"[35.44832266836267, -1.005920982775305]",8f38230b17b35ad
1991,IND,"[19.151928713442164, 73.04094749906487]",8f608b50cb26b55
1992,IDN,"[-7.567774120661302, 111.66218483141621]",8f8d81805811481
1993,IND,"[11.763252778634767, 79.54805223048527]",8f61ab670cc5760
1994,IND,"[12.247793632467008, 79.07384617838386]",8f618d016d65435
1995,CHN,"[22.39390669758396, 107.27653697033134]",8f4153a4119ed84
1996,IDN,"[-6.167510075939266, 106.60594305018121]",8f8c106c001ad8d
1997,CHN,"[21.17999175338959, 110.08742766794134]",8f410930d3432a2
1998,IDN,"[-6.167031185319521, 106.77070247304519]",8f8c106a38d21a9
1999,CHN,"[28.247617677821587, 121.28669054177952]",8f4b321a4b13993
2000,VNM,"[15.905150045197548, 108.30388936503724]",8f41643566246a8
2001,IND,"[21.79697211518435, 72.09247399713671]",8f42dd8c44028e3
2002,THA,"[15.164389963819964, 102.24187013902]",8f659b809d1904c
2003,BRA,"[-3.074875730035942, -39.642462684993006]",8f80117844aad60
2004,TZA,"[-6.920352971395189, 39.24417424714053]",8f7b4c84258d18b
2005,ALB,"[41.80129812868051, 19.885654869792166]",8f1ed495d79caee
2006,IND,"[10.995890750605449, 78.09479834194256]",8f60305068aacc8
2007,CHN,"[24.102850604144713, 98.07267933397468]",8f406b46ada1d15
2008,CHN,"[22.00149341430832, 100.49844786041695]",8f649269200531a
2009,VNM,"[11.385632848814737, 106.66657924820191]",8f65b1caa30b8da
2010,CHN,"[22.876590257049738, 113.00184353647404]",8f411d7088d4340
2011,TUR,"[37.811016575991594, 27.334365282302695]",8f3f6058c794c4e
2012,MYS,"[3.250787408242509, 113.10275041863682]",8f68a46b0cc6891
2013,IDN,"[-6.132979328875013, 106.57028452661622]",8f8c106dd75b9a6
2014,VNM,"[14.681103896466837, 107.68942075323339]",8f6596cab9a300e
2015,CHN,"[21.645753321449128, 110.13158843538162]",8f410965dcc4c44
2016,VNM,"[17.876325694665645, 106.00475591602073]",8f416e7b36aa98e
2017,THA,"[15.797309950725742, 104.25204258415515]",8f416da128088ad
2018,IND,"[22.250751444459173, 84.81871038497971]",8f3c85351a59494
2019,IND,"[12.86064622617861, 77.62592714894964]",8f6189245b946c5
2020,PHL,"[15.32240583570515, 121.07468636429503]",8f694122259c40e
2021,IND,"[25.39269121903308, 78.56408762532965]",8f3d838acd3396d
2022,ALB,"[42.070032297187815, 20.40177236503236]",8f1ef3465d5e8b0
2023,DOM,"[18.39348641323552, -71.23453323616593]",8f4cd670948091c
2024,MMR,"[19.623774607018316, 97.24819341820438]",8f649dc94c5eb23
2025,CHN,"[26.580093681993226, 118.77340589779294]",8f41b1b184c84b5
2026,PHL,"[11.490663255987064, 122.73157276204863]",8f686667665b399
2027,IDN,"[-8.67954978638887, 115.49718658562405]",8f95a4103d0a996
2028,TUR,"[38.89270711450741, 27.853375498509774]",8f3f6420e70d2a1
2029,MMR,"[17.068986546004634, 96.25230758811773]",8f648c89849ada9
2030,IND,"[16.43226944671801, 80.55887256844676]",8f619868b435512
2031,IND,"[22.72820427015025, 88.3484593090725]",8f3cf299812dd11
2032,IND,"[21.354855547498147, 72.03441374766103]",8f42dd573dab276
2033,IND,"[22.61039608583941, 88.32622550583018]",8f3cf2d4e76ca4a
2034,IND,"[28.356732437055218, 76.9438922575569]",8f3da1cc9d93c95
2035,VNM,"[11.244814808531698, 108.49748709566767]",8f65b449414c9ab
2036,NGA,"[6.835485377162269, 3.483094453357627]",8f588220b8f4363
2037,IDN,"[-6.164281768219096, 106.48229581116831]",8f8c13990330615
2038,VEN,"[7.547857869883554, -71.95607584283765]",8f660d900da3843
2039,CHN,"[23.53709521187076, 115.3428452662617]",8f4113a75485c03
2040,IND,"[22.89320687138882, 88.37765485620831]",8f3cf291c0ce971
2041,NGA,"[6.628479259616585, 3.358578112308165]",8f588264ca5c39b
2042,BRA,"[-2.963288776169859, -40.83659827616747]",8f801cc4a6a2250
2043,LAO,"[17.352579924805642, 104.88963998876959]",8f416808640b806
2044,CHN,"[21.31637135991075, 109.81763569949752]",8f410924bcdd235
2045,CHN,"[23.05559140275169, 106.39011692284583]",8f415e6aab84526
2046,IND,"[22.97009448883286, 73.32847320813698]",8f42c8014042856
2047,IND,"[10.173907680114374, 78.98479716652281]",8f6034c9c705b0d
2048,CHN,"[32.95893332632517, 107.5158640891734]",8f40f2cb275e25d
2049,CHN,"[24.059291782986207, 97.85333302116871]",8f406b72b31d51b
2050,CHN,"[22.937231208642444, 113.03902162171889]",8f411d71ab55d4a
2051,ALB,"[40.752159437022485, 19.66535928311415]",8f1ed6b6a4cb823
2052,IND,"[26.752017515605786, 94.22411169500788]",8f3ced54016b173
2053,MYS,"[5.77398536663673, 102.57490597961562]",8f6511868a6bcf2
2054,CHN,"[29.892165066403074, 115.98945320817326]",8f419885d745110
2055,IDN,"[-6.175431158622118, 106.6064540608704]",8f8c106c08ed6a2
2056,VNM,"[16.041180364184143, 108.14159789141436]",8f41642ed8258f4
2057,IND,"[10.955595944259032, 77.00967384375637]",8f60314968280a4
2058,IND,"[26.753753945045748, 83.95317309881565]",8f3c142544edb88
2059,IDN,"[-6.741951317227221, 108.411339590623]",8f8d8967366b86a
2060,TUR,"[40.84510247197547, 30.38570943448555]",8f2d3502486da41
2061,IDN,"[-6.787530191823492, 111.70667518375791]",8f8d8141b6e96ce
2062,PHL,"[18.18062420057079, 120.62025243139136]",8f696c18d8643b3
2063,IND,"[25.015422061810767, 76.09816417381316]",8f3db335221e8a5
2064,PHL,"[10.790443080648895, 122.44824910136732]",8f687531e359082
2065,IND,"[22.28430013197925, 70.79097359316951]",8f42c06c968c5b2
2066,IND,"[16.222587292674515, 77.33277766654844]",8f60a39a810ccdd
2067,TUR,"[41.66800907148689, 27.44681584595707]",8f1ecc2daa0a712
2068,IDN,"[4.206939107626158, 96.1866371222223]",8f65546c95aa4ce
2069,TUR,"[38.2301120168283, 27.251988568400066]",8f3f60d8e19e136
2070,PHL,"[11.276134799908661, 124.9349855843181]",8f686326e28d290
2071,CHN,"[29.52789716206481, 114.04863560728018]",8f40a49239ae400
2072,VNM,"[12.493920386622968, 107.62750633473769]",8f65b214181cc86
2073,CHN,"[28.63606484409367, 121.38405267210342]",8f4b3295c7a160e
2074,IDN,"[-10.200034739244844, 123.54648363264796]",8f940491eaf2965
2075,IND,"[13.771060908025731, 77.77517982360483]",8f6016ca91a8af5
